match_id,radiant_win
6,0.8297731036094754
7,0.7617388429146148
10,0.1939637969238292
13,0.862060830684964
16,0.2485382434635136
18,0.39197470920221045
19,0.5372441669059517
24,0.5734552153893543
33,0.22305063922552965
37,0.6844742110605248
41,0.16354737461682586
42,0.33172640796566283
55,0.24203907473932723
60,0.6830813208278327
62,0.5632946271602642
63,0.6230635658919634
64,0.0923726752264652
71,0.564179392260526
72,0.32649070303739824
83,0.5176646684766973
85,0.7867942022401163
89,0.9334634805228995
92,0.7597442895923747
100,0.9609263602322653
102,0.8903092865441011
108,0.5462839765593287
111,0.7846153663739837
126,0.19341611577884393
130,0.055565295691366014
140,0.7966624065805977
141,0.26097551317701795
152,0.8438313956309423
153,0.7503304739411855
159,0.5653039637598355
160,0.5896491959264916
163,0.6044967129543296
178,0.5718400679852792
179,0.3761661122295698
181,0.6874250988104347
196,0.1504096014490749
206,0.12333634071378638
209,0.5602573037295004
216,0.553891927011291
228,0.07938832957579749
230,0.4257418665946238
242,0.7248833673583024
245,0.17697625866565878
261,0.5101578517951357
274,0.4867398351202846
282,0.7421360878876256
289,0.5276323132691874
296,0.09994560349784745
297,0.6176607843419823
302,0.3150126384252977
304,0.024300196655048057
313,0.8031529798305467
316,0.49063478355452306
317,0.42372361147910587
344,0.8830957771048852
348,0.7520678071058651
352,0.51689160059095
354,0.5703575154457449
361,0.4677904097100387
362,0.22631372100760552
363,0.7478581380621786
365,0.41067916917298786
375,0.31095748601179424
380,0.3325645272505238
384,0.535613026100527
394,0.7849772670962464
399,0.6153048641622729
404,0.7352905103593596
406,0.6525427699678691
430,0.15946558248952483
432,0.3322084522375258
443,0.46871254249089095
463,0.6207582941886776
467,0.536632806153449
474,0.18553426483849808
488,0.2317716476687664
502,0.9096835761792978
503,0.2728863899352028
507,0.2911864498443937
508,0.3958869797893588
509,0.4562025224613132
516,0.3663749226358978
528,0.2852856947096082
542,0.6109798658179129
547,0.1863231876936458
552,0.5563030434248085
555,0.6207996403563047
561,0.6381349155313766
569,0.8098213764915327
575,0.9498108213966561
576,0.81582248551032
582,0.19038380984982226
585,0.4484140330832665
586,0.5712404455737616
590,0.8126795454211444
592,0.2358088687096618
598,0.4085603942543196
599,0.26947076266256265
600,0.7333396942455217
601,0.5605005017456337
603,0.31743248635609295
617,0.48006740929379493
628,0.4673692824223494
634,0.14662398006089414
635,0.3119724775137236
639,0.430474258793351
644,0.6674909827050498
646,0.7489425834770866
650,0.08981367324594537
659,0.8396161418920057
663,0.3866957866240806
668,0.6589710186264434
670,0.4196294429140595
678,0.434469242398515
679,0.2798224105143857
686,0.7870022976225783
694,0.28516547815538085
696,0.9002493657789813
702,0.8949548823210244
709,0.38650708083536955
712,0.368976649660517
723,0.22729752274230697
729,0.437807727570632
733,0.7415451960534762
735,0.3959516946885979
737,0.3775115224592015
749,0.6957151117118954
752,0.4905927137628312
767,0.9222150461726089
771,0.12805954282082244
778,0.49191826824387114
780,0.7543030304438856
790,0.5125316346374629
797,0.36883294681374856
802,0.33214989984762716
805,0.7180820790445726
807,0.7822848823332463
808,0.8479505492979933
811,0.3435710022572072
815,0.13349970013689258
820,0.7618777267924557
838,0.16686019737304053
861,0.15781073008592447
886,0.23486100424423811
889,0.10986267338374218
904,0.6541309988968211
913,0.4376171447286992
928,0.7143647878077902
931,0.6182084767474432
932,0.6788746346569451
945,0.7436921552558635
953,0.8535524979242807
955,0.355973473241755
970,0.5529646631193105
972,0.42542732071601846
978,0.5854135447456421
982,0.7985356747636524
983,0.7295670687243044
984,0.33954972878295925
987,0.5572176193839466
1000,0.6256342100404182
1006,0.6135044486056968
1014,0.7476466819974737
1030,0.548668500234768
1037,0.7393615661950129
1044,0.622775524922735
1046,0.7972402408220822
1048,0.4128409621876154
1053,0.8690799075127454
1057,0.6986592131955011
1077,0.8851926174398704
1085,0.9639970812527411
1087,0.7477090395985194
1088,0.742583820538555
1096,0.11258847100480442
1098,0.9603823100499969
1100,0.10798879608705
1113,0.7260017143093355
1119,0.7302150574442162
1127,0.520892936077782
1142,0.3653956535367869
1148,0.35748272401482606
1157,0.21381776869773284
1158,0.7686657621124262
1163,0.42438129603377106
1167,0.6696271230131935
1168,0.34981132671089965
1181,0.0618751908012982
1183,0.23754786382878723
1191,0.5776841064839343
1192,0.1723827923418192
1198,0.7877551863812295
1216,0.173366338924195
1218,0.666689740256069
1221,0.9662002095013372
1222,0.3365350531966253
1225,0.1506946920922737
1226,0.4508371307876733
1230,0.21000918069420374
1242,0.7521560489754813
1247,0.6761572926051401
1253,0.3303712895765476
1259,0.6110095417046396
1271,0.8689725582278403
1282,0.5391708835025825
1284,0.9503737104156302
1293,0.41612189781449715
1294,0.6140086496317857
1298,0.451568059998166
1306,0.6175919703494652
1316,0.7260430539178424
1321,0.3236274502131965
1331,0.4452437538565048
1336,0.19352759283107
1341,0.5608092083328986
1348,0.5181041863944923
1356,0.8634219291483751
1384,0.2904497934008521
1389,0.6190846305565787
1391,0.631257465250112
1413,0.8084853725737663
1419,0.6254795321305786
1426,0.8362094506905193
1440,0.674734372597477
1445,0.5955380500491709
1465,0.4174397688714979
1470,0.49433256489511124
1472,0.48828262203655365
1484,0.5612298192312204
1485,0.10862595089582562
1486,0.8945625500599629
1488,0.5727525702390117
1498,0.041864608082035876
1508,0.6568481500497755
1518,0.8501891960176405
1526,0.24340695621944622
1527,0.763910882141736
1528,0.24698684244664504
1540,0.6469733253201045
1546,0.4735785336237961
1551,0.7971478797965031
1564,0.7484225946273666
1565,0.8896452102849834
1568,0.9326837672264797
1572,0.6603814449773158
1573,0.1157832678204801
1581,0.4298509807713882
1585,0.8924775511552294
1588,0.26749119567777224
1595,0.2293582453875692
1596,0.27783990412028925
1603,0.3132703339943707
1615,0.6220727368964598
1621,0.4749620837503646
1623,0.25881881557300696
1630,0.43203733660130256
1636,0.6770321951170263
1642,0.22367020817806002
1654,0.7513751291404062
1657,0.8851655740716817
1665,0.40250348484953974
1666,0.786611931386641
1676,0.7387919094261973
1678,0.5343740604090772
1683,0.5215391094577827
1685,0.06503539498252538
1687,0.01656082727861433
1690,0.22334510600546176
1702,0.4070757746971708
1703,0.24579150884048728
1714,0.3175422176019271
1716,0.5778305351194389
1726,0.18319747948006443
1748,0.30528861539441876
1750,0.21447514206736631
1762,0.9517929689451419
1765,0.11313462985883653
1767,0.5369912035495195
1773,0.35474240061363893
1774,0.1943761114410545
1776,0.6663899861232571
1782,0.8327742277138444
1799,0.5083217734977764
1803,0.4994925279279717
1811,0.42410472977778646
1820,0.4539754136841098
1823,0.8008148084142696
1864,0.6972843534869683
1871,0.5369683577441561
1874,0.08351217351537653
1878,0.3343800073828198
1888,0.7032093032215826
1895,0.8167693931985834
1896,0.4474811474569948
1899,0.5458639088298971
1901,0.5732082126626364
1903,0.6538313838810909
1913,0.16726531418746304
1935,0.796725142826043
1946,0.23954135087392245
1958,0.8071166351264072
1960,0.5570342621114835
1968,0.3448674209804275
1969,0.549310391209024
1973,0.2622741424933933
1974,0.5128925310309209
1977,0.44269033746355424
1992,0.6401223516916249
1995,0.19683148788928453
2001,0.7774353335127393
2017,0.49476107411932013
2018,0.2343343532949287
2020,0.3611775978715035
2021,0.31691104537048503
2027,0.41295008181603626
2036,0.5647193938330326
2040,0.1906755406296185
2041,0.16910580073865047
2047,0.9114022380234075
2049,0.338009178271708
2059,0.28995744275276125
2066,0.2628749840676359
2068,0.5335343805789137
2069,0.7302581669264928
2081,0.43033620429876546
2083,0.5664500082216141
2084,0.890117654462618
2085,0.9422896841149512
2096,0.457891227345777
2104,0.19727467214833633
2105,0.1593476036139509
2110,0.36700089676633585
2112,0.09131947781274925
2115,0.5293279734867321
2120,0.15365159069593662
2121,0.13849154819066115
2125,0.8592248918587793
2128,0.623013509400053
2129,0.3909091294384369
2138,0.5658382391749406
2159,0.7381172500140587
2160,0.21525473672035444
2180,0.6699209984300641
2181,0.5908917096614367
2183,0.7365775863683306
2189,0.1532024754293842
2192,0.449067280176851
2193,0.9034256158305779
2197,0.12683256079904434
2201,0.4354521347672007
2206,0.8422793267301173
2208,0.8248211882275662
2210,0.6892683666408209
2212,0.6986066447628771
2220,0.575274662125468
2226,0.525360617052359
2227,0.06057264625798734
2229,0.3854594714416626
2233,0.20520389469883735
2234,0.8916264636961331
2237,0.35070744584602914
2238,0.580868997956584
2246,0.35820763442406767
2248,0.294512859244081
2265,0.3858875729451993
2268,0.3976649662308104
2270,0.7038552082977885
2276,0.8242389494769754
2278,0.8433985114042276
2290,0.6131480588713836
2298,0.397398121969661
2305,0.10888192871123445
2320,0.6251680817041284
2325,0.5017331961353159
2329,0.8684632461003216
2342,0.6320576535934466
2352,0.18884807150215982
2387,0.6978480128697163
2397,0.2153147442606528
2399,0.6749440250834842
2401,0.6317939432725506
2404,0.29193754761127505
2411,0.6939640853208475
2422,0.6653827787191323
2424,0.7902733641855684
2425,0.22899398347823344
2429,0.18665190850253585
2433,0.5555527761017943
2434,0.6772420252133484
2436,0.09805002320388836
2440,0.10972279960286181
2448,0.5617966000393
2458,0.6542879586325342
2460,0.34506371915191736
2466,0.6336909345672656
2473,0.43046915669306396
2479,0.3253129792166257
2493,0.18580653081172446
2504,0.19089583214471342
2524,0.7705958246853893
2526,0.9792068074643704
2531,0.3020257341593056
2532,0.07269678901011063
2546,0.5064372156438626
2561,0.8608495235343874
2565,0.16344309205249913
2570,0.5818270861820563
2579,0.6123098307613852
2581,0.21623317416423665
2592,0.7573929595952564
2593,0.38884999779737617
2594,0.2861386585487893
2618,0.7989954020411676
2628,0.3938030861151639
2638,0.46897980669293676
2647,0.6355649165054102
2654,0.7258136577124632
2655,0.553005190060798
2669,0.21662955296744713
2674,0.5453608594308217
2677,0.6925904743422606
2687,0.3582582759228055
2689,0.24636486602181862
2694,0.6615398316050158
2702,0.28514723982481816
2704,0.9272937045381635
2706,0.8969219029515155
2712,0.09853017408809135
2716,0.4569576715054646
2727,0.2886541442946543
2729,0.34824602404790694
2738,0.8192297373468536
2739,0.2590971274346998
2745,0.791858263690353
2759,0.7310227508460968
2766,0.7162733715275565
2767,0.41280419836994003
2773,0.2410579034870041
2778,0.6585670698877026
2783,0.5139129330214077
2788,0.6663891576644485
2792,0.5915276258349516
2803,0.432919885799565
2808,0.1538881046479296
2816,0.3519455019223221
2821,0.9471108595635661
2826,0.8394172949852651
2840,0.4682694321741106
2844,0.7944188684914444
2846,0.2951084017531949
2847,0.4052117005347419
2857,0.7268168437157342
2861,0.1832500176589434
2888,0.5684708017715043
2903,0.6724613433486633
2904,0.3666714791789124
2907,0.2189779010279469
2909,0.3092404764124946
2910,0.45193109611954857
2915,0.5090691372237083
2918,0.6852213036038745
2920,0.4846660205093847
2926,0.2103757562545185
2929,0.9271723457503629
2947,0.5883594003638425
2950,0.6935110411963669
2952,0.4706509413888027
2953,0.3779683434898942
2956,0.3200017217506949
2961,0.5566915646910121
2962,0.9455811016775727
2967,0.2235811718218317
2973,0.6418168098519924
2974,0.4582297458300927
2981,0.5803185114518168
3001,0.25801320354553564
3006,0.09409924360346293
3007,0.7048939338035255
3008,0.6128320832127436
3014,0.5043513105708072
3022,0.5207202676796886
3032,0.5570487028679555
3033,0.8709608007031395
3043,0.48977805122971485
3048,0.16939199798670596
3061,0.2800866819839546
3063,0.35113667465767906
3087,0.537895875599489
3088,0.4303993075634635
3096,0.0686311842815695
3102,0.11706761708613925
3111,0.6268776724282618
3119,0.7359551359726941
3122,0.6480444153502808
3126,0.6778393858673278
3131,0.38551720199777295
3132,0.4022501367682264
3145,0.8657351038404981
3154,0.685586319937083
3178,0.5734211924892839
3186,0.3417761854566306
3187,0.52399164998756
3189,0.3947542544084493
3191,0.9099389950435027
3192,0.9421799330657958
3199,0.45860907853228144
3211,0.49942511719099525
3224,0.4260092780774046
3225,0.45525592554384997
3231,0.5332826834731752
3235,0.4906349054377798
3237,0.6208229327916923
3240,0.1302381343225233
3242,0.5683033239044484
3254,0.8134415904346821
3256,0.4325006720079978
3257,0.38667947810450193
3289,0.5514885105336738
3294,0.40567989365651
3301,0.41251569393954207
3302,0.34666334473814386
3314,0.35221820320330455
3326,0.5577616968835852
3332,0.769183735316408
3345,0.5556283331597845
3349,0.6736787971799946
3357,0.7850453130919056
3380,0.4934270821673916
3389,0.6901293482607674
3397,0.9160574652971272
3399,0.5844030605077026
3407,0.8239814517903434
3411,0.27646084705139723
3413,0.5306179486101528
3417,0.27420371300240753
3418,0.059703934847061074
3426,0.8229104597511399
3443,0.1310366219797136
3456,0.901403451098978
3464,0.7972416713128436
3467,0.730924611128081
3473,0.6374691614589482
3479,0.09079640978391011
3481,0.8555557159248152
3492,0.5640839871789273
3498,0.9124855807169102
3499,0.4064809082080291
3505,0.7170964235623539
3529,0.46142767897368836
3535,0.3933822901570566
3540,0.2680649770282885
3561,0.7034524785804651
3564,0.912849352261392
3574,0.5369481854561603
3590,0.7675730812317011
3592,0.2666839315812758
3596,0.8970529753950004
3604,0.21897430111111565
3620,0.7158387219429088
3623,0.25271750448450325
3632,0.7659050395829068
3641,0.3175018938825295
3647,0.21589330773217166
3653,0.11314266608621053
3656,0.41203550738905204
3667,0.6792387376474378
3672,0.4441936019602003
3683,0.6779401781625809
3695,0.4696063321679675
3717,0.48940955446647905
3736,0.30571751760292754
3740,0.3126873305741071
3753,0.4587929399358702
3769,0.6357796531344427
3771,0.5690700919082531
3787,0.8991546036629942
3790,0.3697449916599072
3792,0.8316951976468706
3801,0.2765907182984919
3806,0.7255862861816536
3812,0.06760615065369344
3815,0.8282870074168758
3840,0.7461077100105828
3846,0.51987200084739
3858,0.5245132989411286
3872,0.28730143203303427
3873,0.19451070068266949
3874,0.5978672595596358
3876,0.8571596433112368
3880,0.6292412081315579
3882,0.41393652530877406
3894,0.6498135039276257
3901,0.838943496980236
3902,0.729437844043408
3908,0.8230184744571143
3919,0.28606207200370526
3921,0.23519937007016067
3922,0.3657697623141032
3924,0.0605541892207603
3939,0.8399447882961647
3952,0.4247075498925456
3959,0.42352944698990774
3964,0.22433046841610807
3972,0.6933286947179325
3978,0.9195448170506078
3979,0.5028688850157644
3988,0.052129628070557085
3989,0.8215577325391978
3991,0.7398589468564736
3996,0.9346687394417588
4005,0.2662275472930975
4012,0.45674034249633655
4013,0.3239969232210431
4014,0.07293663179944955
4018,0.49442713979357
4027,0.4093677316994598
4030,0.2307899461194989
4035,0.3935283035263342
4036,0.8861809329592095
4046,0.8632774314319472
4059,0.29303923569169316
4066,0.39362304749351934
4082,0.543523035376966
4090,0.7109223132268705
4100,0.9290397568397789
4107,0.5141643465196765
4109,0.0771041110911869
4110,0.4906116552499758
4121,0.4665553120894387
4123,0.3140251441304501
4124,0.7800007551862643
4129,0.8978615243743371
4136,0.5396770604482739
4139,0.41231864587579037
4145,0.5775571953979269
4154,0.47554149288568454
4156,0.8644283338455624
4161,0.44196083431550576
4165,0.5233104006058588
4169,0.43621596995705947
4188,0.6985404437464756
4195,0.3973414561228651
4204,0.9250617217937634
4211,0.7793569059497436
4213,0.6745337410640994
4218,0.36034850167672433
4220,0.8280017349004032
4222,0.043358341697553246
4227,0.6061327577789833
4229,0.9152888758447653
4233,0.4876089493133542
4239,0.8246262685002816
4242,0.5421257926253611
4249,0.6370463916564043
4260,0.8679565179753891
4263,0.82412856110877
4265,0.6948056514337112
4267,0.48640645879935224
4276,0.9150683553157171
4278,0.6634652142902356
4279,0.1982820724364447
4280,0.048051311077899
4281,0.3635473579066241
4282,0.7445711772499596
4288,0.15241806486140355
4306,0.469210571978985
4308,0.25215460737619155
4309,0.4681376239859281
4313,0.5088060776905519
4320,0.9964031923352317
4324,0.41006928148777
4334,0.6663333753327059
4341,0.4021563568915084
4349,0.1995141961958127
4353,0.6131151619725093
4354,0.5128817689476299
